0.0 6.0 3.5
0.0 8.0 2.5
2.0 9.0 3.5
2.0 13.0 0.5
2.0 17.0 4.0
2.0 27.0 3.0
2.0 30.0 3.0
2.0 34.0 4.0
2.0 41.0 0.5
2.0 47.0 4.0
2.0 60.0 0.5
2.0 61.0 4.0
2.0 76.0 3.5
2.0 78.0 2.0
2.0 82.0 2.5
2.0 87.0 2.5
2.0 90.0 1.0
2.0 92.0 1.0
2.0 95.0 4.0
2.0 100.0 3.0
2.0 102.0 4.0
2.0 103.0 2.0
2.0 108.0 3.0
2.0 113.0 4.0
2.0 121.0 2.0
2.0 131.0 4.0
2.0 135.0 4.0
2.0 148.0 3.5
2.0 162.0 3.0
2.0 163.0 3.5
2.0 164.0 3.0
2.0 172.0 2.0
2.0 179.0 2.5
2.0 183.0 1.0
2.0 191.0 4.0
2.0 192.0 4.0
2.0 193.0 3.5
2.0 196.0 3.0
2.0 198.0 3.0
2.0 201.0 4.0
3.0 2.0 2.5
3.0 204.0 3.0
4.0 207.0 3.0
5.0 208.0 4.0
5.0 210.0 3.0
6.0 212.0 1.5
6.0 213.0 1.5
7.0 214.0 4.0
10.0 0.0 3.0
11.0 83.0 1.5
11.0 219.0 3.5
12.0 205.0 4.0
12.0 220.0 1.5
12.0 226.0 3.0
13.0 210.0 4.0
15.0 11.0 3.0
15.0 234.0 3.5
15.0 235.0 2.0
16.0 214.0 4.0
18.0 238.0 3.5
18.0 240.0 3.0
20.0 3.0 4.0
20.0 4.0 4.0
20.0 7.0 4.0
20.0 9.0 3.5
20.0 204.0 4.0
20.0 206.0 4.0
20.0 216.0 3.0
20.0 218.0 4.0
20.0 233.0 3.0
20.0 234.0 3.5
20.0 245.0 4.0
21.0 1.0 4.0
21.0 234.0 3.5
22.0 2.0 4.0
23.0 258.0 4.0
24.0 1.0 4.0
24.0 7.0 3.0
24.0 9.0 2.0
24.0 10.0 4.0
24.0 206.0 3.0
24.0 213.0 2.0
24.0 216.0 2.0
24.0 218.0 3.5
24.0 242.0 3.5
24.0 243.0 3.5
24.0 248.0 2.0
25.0 10.0 3.0
26.0 6.0 1.0
26.0 215.0 2.0
26.0 233.0 2.0
26.0 238.0 1.5
26.0 262.0 2.0
27.0 0.0 2.0
27.0 10.0 2.0
27.0 206.0 2.5
27.0 209.0 2.5
27.0 213.0 3.0
27.0 215.0 2.0
27.0 238.0 3.0
27.0 240.0 3.0
27.0 242.0 3.5
27.0 249.0 3.0
27.0 251.0 3.5
28.0 241.0 3.5
28.0 264.0 3.0
28.0 270.0 3.5
28.0 271.0 3.5
28.0 274.0 3.5
28.0 285.0 4.0
28.0 287.0 3.0
28.0 288.0 4.0
28.0 289.0 3.5
28.0 297.0 3.5
29.0 0.0 4.0
29.0 7.0 4.0
29.0 9.0 3.0
29.0 11.0 4.0
29.0 12.0 4.0
29.0 16.0 4.0
29.0 204.0 4.0
29.0 212.0 1.5
29.0 213.0 1.0
29.0 255.0 4.0
29.0 256.0 4.0
30.0 1.0 2.5
31.0 0.0 3.0
31.0 307.0 4.0
32.0 0.0 1.5
32.0 1.0 3.5
32.0 206.0 3.0
33.0 6.0 4.0
33.0 16.0 4.0
34.0 6.0 2.0
35.0 11.0 3.0
35.0 12.0 4.0
35.0 204.0 4.0
35.0 212.0 4.0
35.0 218.0 3.5
35.0 233.0 3.0
36.0 10.0 3.5
36.0 205.0 4.0
36.0 206.0 3.0
36.0 209.0 4.0
36.0 213.0 3.5
36.0 218.0 3.5
36.0 219.0 3.0
36.0 245.0 3.5
36.0 246.0 4.0
36.0 247.0 4.0
36.0 250.0 4.0
37.0 5.0 1.0
37.0 8.0 3.5
37.0 9.0 1.5
37.0 10.0 1.5
37.0 11.0 2.0
37.0 83.0 2.0
37.0 216.0 1.5
37.0 232.0 1.0
37.0 234.0 2.0
37.0 243.0 0.5
37.0 249.0 1.0
38.0 6.0 4.0
38.0 10.0 3.0
38.0 214.0 3.5
40.0 215.0 3.0
41.0 10.0 4.0
41.0 277.0 0.5
42.0 12.0 3.5
42.0 214.0 3.5
43.0 214.0 1.5
44.0 214.0 3.0
45.0 4.0 3.5
45.0 16.0 3.5
45.0 219.0 3.5
45.0 250.0 4.0
46.0 312.0 4.0
47.0 3.0 3.5
49.0 2.0 3.5
49.0 6.0 2.5
49.0 9.0 3.5
49.0 12.0 4.0
49.0 212.0 3.0
49.0 240.0 3.0
49.0 251.0 3.0
49.0 256.0 3.5
50.0 321.0 3.0
50.0 327.0 4.0
50.0 328.0 4.0
50.0 333.0 3.0
51.0 212.0 3.0
52.0 2.0 3.0
52.0 4.0 2.5
52.0 206.0 4.0
52.0 209.0 3.5
52.0 210.0 4.0
52.0 211.0 3.0
52.0 232.0 3.0
52.0 243.0 3.0
52.0 245.0 3.0
53.0 256.0 3.5
54.0 3.0 3.0
54.0 16.0 2.5
54.0 210.0 4.0
54.0 214.0 4.0
54.0 248.0 4.0
55.0 1.0 1.0
55.0 2.0 4.0
55.0 3.0 3.5
55.0 4.0 3.5
55.0 12.0 1.5
55.0 212.0 0.5
55.0 218.0 4.0
56.0 1.0 2.5
57.0 238.0 0.5
58.0 242.0 3.0
59.0 214.0 4.0
