0.0 6.0 3.5
0.0 11.0 4.0
2.0 14.0 1.0
2.0 17.0 4.0
2.0 18.0 4.0
2.0 22.0 3.0
2.0 24.0 1.5
2.0 26.0 4.0
2.0 31.0 2.0
2.0 44.0 2.5
2.0 52.0 4.0
2.0 57.0 4.0
2.0 69.0 2.5
2.0 70.0 4.0
2.0 76.0 3.5
2.0 77.0 4.0
2.0 84.0 3.0
2.0 87.0 2.5
2.0 90.0 1.0
2.0 102.0 4.0
2.0 111.0 3.0
2.0 114.0 4.0
2.0 121.0 2.0
2.0 124.0 2.5
2.0 128.0 4.0
2.0 134.0 3.5
2.0 136.0 1.0
2.0 142.0 1.5
2.0 149.0 2.0
2.0 151.0 3.5
2.0 155.0 1.5
2.0 156.0 1.5
2.0 161.0 4.0
2.0 168.0 3.5
2.0 174.0 1.0
2.0 182.0 2.0
2.0 188.0 4.0
2.0 197.0 4.0
2.0 199.0 1.0
2.0 201.0 4.0
2.0 202.0 3.0
5.0 6.0 3.5
5.0 209.0 4.0
6.0 2.0 0.5
6.0 204.0 2.5
6.0 211.0 4.0
9.0 10.0 4.0
9.0 212.0 0.5
10.0 6.0 4.0
11.0 83.0 1.5
11.0 206.0 4.0
12.0 3.0 4.0
12.0 205.0 4.0
12.0 206.0 2.5
12.0 220.0 1.5
13.0 210.0 4.0
15.0 6.0 3.5
15.0 10.0 3.0
15.0 11.0 3.0
16.0 236.0 2.0
18.0 210.0 3.5
18.0 239.0 2.5
19.0 6.0 3.0
20.0 1.0 4.0
20.0 3.0 4.0
20.0 6.0 2.0
20.0 12.0 4.0
20.0 212.0 3.0
20.0 216.0 3.0
20.0 233.0 3.0
20.0 242.0 4.0
20.0 244.0 4.0
20.0 252.0 3.5
21.0 1.0 4.0
21.0 234.0 3.5
21.0 254.0 4.0
22.0 2.0 4.0
22.0 7.0 3.5
23.0 257.0 4.0
24.0 7.0 3.0
24.0 9.0 2.0
24.0 204.0 2.5
24.0 215.0 3.0
24.0 219.0 0.5
24.0 240.0 1.0
24.0 243.0 3.5
24.0 244.0 3.5
24.0 246.0 2.5
24.0 251.0 2.5
25.0 259.0 1.0
26.0 2.0 1.0
26.0 6.0 1.0
26.0 9.0 4.0
26.0 12.0 2.0
26.0 238.0 1.5
27.0 2.0 2.0
27.0 8.0 3.5
27.0 10.0 2.0
27.0 12.0 3.0
27.0 242.0 3.5
27.0 245.0 2.0
27.0 246.0 3.0
27.0 250.0 3.5
27.0 251.0 3.5
27.0 255.0 2.5
28.0 264.0 3.0
28.0 265.0 0.5
28.0 267.0 3.0
28.0 272.0 2.5
28.0 275.0 3.0
28.0 276.0 0.5
28.0 292.0 3.5
28.0 297.0 3.5
28.0 300.0 2.5
28.0 302.0 3.5
29.0 0.0 4.0
