0.0 1.0 4.0
0.0 2.0 3.5
2.0 19.0 2.5
2.0 23.0 4.0
2.0 28.0 3.0
2.0 30.0 3.0
2.0 36.0 2.0
2.0 38.0 4.0
2.0 45.0 1.0
2.0 46.0 2.5
2.0 51.0 4.0
2.0 54.0 2.5
2.0 55.0 2.5
2.0 56.0 0.5
2.0 57.0 4.0
2.0 58.0 4.0
2.0 67.0 4.0
2.0 72.0 0.5
2.0 75.0 0.5
2.0 76.0 3.5
2.0 77.0 4.0
2.0 78.0 2.0
2.0 81.0 3.5
2.0 89.0 3.5
2.0 102.0 4.0
2.0 122.0 3.5
2.0 124.0 2.5
2.0 133.0 2.5
2.0 156.0 1.5
2.0 159.0 3.0
2.0 165.0 4.0
2.0 173.0 4.0
2.0 174.0 1.0
2.0 177.0 4.0
2.0 178.0 2.5
2.0 192.0 4.0
2.0 196.0 3.0
2.0 197.0 4.0
2.0 199.0 1.0
2.0 203.0 3.0
3.0 205.0 3.0
5.0 1.0 4.0
6.0 204.0 2.5
9.0 9.0 4.0
9.0 12.0 4.0
10.0 6.0 4.0
11.0 3.0 3.5
11.0 210.0 2.5
12.0 220.0 1.5
12.0 222.0 3.5
12.0 223.0 0.5
12.0 228.0 0.5
13.0 232.0 3.0
13.0 234.0 0.5
14.0 1.0 4.0
15.0 3.0 2.5
15.0 206.0 4.0
15.0 235.0 2.0
18.0 212.0 3.0
18.0 239.0 2.5
19.0 206.0 2.0
20.0 6.0 2.0
20.0 209.0 2.5
20.0 211.0 3.5
20.0 215.0 3.0
20.0 233.0 3.0
20.0 234.0 3.5
20.0 235.0 4.0
20.0 244.0 4.0
20.0 249.0 4.0
21.0 10.0 4.0
21.0 16.0 4.0
22.0 4.0 3.0
22.0 7.0 3.5
24.0 1.0 4.0
24.0 2.0 4.0
24.0 7.0 3.0
24.0 209.0 3.5
24.0 215.0 3.0
24.0 235.0 3.5
24.0 243.0 3.5
24.0 247.0 4.0
24.0 252.0 3.0
24.0 254.0 3.5
