0.0 0.0 2.0
2.0 25.0 1.0
2.0 31.0 2.0
2.0 32.0 2.5
2.0 42.0 4.0
2.0 45.0 1.0
2.0 48.0 3.0
2.0 50.0 0.5
2.0 59.0 4.0
2.0 64.0 0.5
2.0 72.0 0.5
2.0 74.0 3.5
2.0 75.0 0.5
2.0 81.0 3.5
2.0 83.0 3.5
2.0 91.0 2.5
2.0 98.0 3.0
2.0 103.0 2.0
2.0 109.0 4.0
2.0 110.0 4.0
2.0 111.0 3.0
2.0 115.0 1.0
2.0 125.0 4.0
2.0 128.0 4.0
2.0 133.0 2.5
2.0 134.0 3.5
2.0 137.0 1.5
2.0 139.0 2.5
2.0 140.0 4.0
2.0 155.0 1.5
2.0 158.0 1.5
2.0 163.0 3.5
2.0 167.0 4.0
2.0 171.0 0.5
2.0 178.0 2.5
2.0 191.0 4.0
2.0 192.0 4.0
2.0 195.0 1.5
2.0 203.0 3.0
3.0 204.0 3.0
5.0 1.0 4.0
6.0 1.0 4.0
6.0 9.0 4.0
7.0 216.0 4.0
9.0 10.0 4.0
10.0 6.0 4.0
11.0 3.0 3.5
11.0 10.0 4.0
12.0 222.0 3.5
12.0 226.0 3.0
12.0 228.0 0.5
13.0 210.0 4.0
13.0 234.0 0.5
15.0 11.0 3.0
15.0 212.0 4.0
18.0 238.0 3.5
19.0 6.0 3.0
20.0 6.0 2.0
20.0 8.0 4.0
20.0 213.0 4.0
20.0 216.0 3.0
20.0 232.0 4.0
20.0 235.0 4.0
20.0 246.0 4.0
20.0 247.0 4.0
20.0 248.0 3.0
20.0 249.0 4.0
20.0 255.0 3.0
21.0 3.0 4.0
21.0 16.0 4.0
22.0 4.0 3.0
22.0 218.0 2.0
24.0 0.0 3.5
24.0 6.0 3.5
24.0 10.0 4.0
24.0 206.0 3.0
24.0 244.0 3.5
24.0 248.0 2.0
24.0 250.0 3.0
24.0 253.0 4.0
24.0 254.0 3.5
24.0 256.0 2.5
25.0 214.0 3.5
26.0 10.0 4.0
26.0 213.0 3.0
26.0 214.0 0.5
26.0 216.0 3.5
26.0 260.0 3.5
27.0 5.0 2.0
27.0 9.0 1.5
27.0 11.0 3.0
27.0 214.0 3.0
27.0 218.0 3.5
27.0 242.0 3.5
27.0 243.0 2.0
27.0 245.0 2.0
27.0 246.0 3.0
27.0 250.0 3.5
27.0 255.0 2.5
28.0 263.0 3.0
28.0 264.0 3.0
28.0 270.0 3.5
28.0 278.0 3.0
28.0 281.0 3.0
28.0 286.0 3.0
28.0 290.0 4.0
28.0 295.0 0.5
28.0 300.0 2.5
28.0 304.0 3.0
29.0 0.0 4.0
29.0 3.0 3.0
29.0 8.0 2.5
29.0 12.0 4.0
29.0 204.0 4.0
29.0 216.0 1.5
29.0 233.0 0.5
29.0 247.0 2.5
29.0 250.0 2.5
29.0 252.0 1.5
29.0 253.0 3.5
30.0 12.0 2.5
31.0 204.0 3.5
31.0 307.0 4.0
32.0 6.0 2.5
32.0 205.0 1.0
33.0 120.0 4.0
33.0 233.0 4.0
33.0 240.0 4.0
33.0 256.0 2.0
34.0 6.0 2.0
35.0 7.0 4.0
35.0 10.0 4.0
35.0 205.0 4.0
35.0 212.0 4.0
35.0 218.0 3.5
35.0 233.0 3.0
36.0 8.0 4.0
36.0 206.0 3.0
36.0 210.0 4.0
36.0 214.0 4.0
36.0 215.0 4.0
36.0 219.0 3.0
36.0 234.0 2.0
36.0 247.0 4.0
36.0 249.0 4.0
36.0 255.0 3.5
37.0 2.0 2.5
37.0 10.0 1.5
37.0 83.0 2.0
37.0 204.0 1.0
37.0 206.0 0.5
37.0 212.0 0.5
37.0 219.0 0.5
37.0 232.0 1.0
37.0 253.0 0.5
37.0 255.0 0.5
38.0 4.0 4.0
38.0 11.0 2.5
38.0 212.0 3.5
38.0 253.0 3.0
40.0 214.0 4.0
41.0 277.0 0.5
42.0 2.0 1.5
42.0 214.0 3.5
44.0 3.0 1.5
44.0 215.0 2.0
45.0 1.0 4.0
45.0 206.0 3.5
45.0 250.0 4.0
46.0 313.0 3.5
47.0 11.0 3.5
49.0 1.0 3.0
49.0 3.0 4.0
49.0 5.0 4.0
49.0 12.0 4.0
49.0 215.0 3.0
49.0 235.0 4.0
49.0 249.0 4.0
49.0 251.0 3.0
50.0 320.0 2.5
50.0 321.0 3.0
50.0 326.0 1.0
50.0 330.0 4.0
51.0 214.0 4.0
52.0 5.0 3.5
52.0 10.0 3.5
52.0 11.0 3.5
52.0 83.0 4.0
52.0 232.0 3.0
52.0 243.0 3.0
52.0 249.0 4.0
52.0 250.0 4.0
52.0 252.0 3.0
53.0 10.0 4.0
54.0 1.0 3.0
54.0 11.0 3.0
54.0 216.0 3.5
54.0 252.0 3.0
54.0 254.0 3.5
55.0 1.0 1.0
55.0 2.0 4.0
55.0 6.0 4.0
55.0 7.0 3.5
55.0 218.0 4.0
55.0 242.0 1.0
55.0 335.0 3.0
59.0 317.0 1.0
60.0 210.0 2.0
60.0 233.0 2.0
62.0 1.0 4.0
62.0 298.0 4.0
63.0 4.0 3.5
63.0 8.0 4.0
63.0 9.0 3.5
63.0 213.0 3.0
63.0 219.0 3.0
63.0 235.0 3.5
63.0 243.0 2.0
63.0 249.0 3.5
63.0 254.0 3.5
64.0 6.0 3.5
64.0 215.0 3.0
64.0 347.0 4.0
65.0 349.0 4.0
65.0 350.0 2.5
66.0 7.0 4.0
66.0 8.0 4.0
66.0 10.0 4.0
66.0 16.0 3.0
66.0 206.0 4.0
67.0 0.0 4.0
67.0 1.0 4.0
67.0 4.0 4.0
67.0 9.0 4.0
67.0 12.0 4.0
67.0 120.0 4.0
67.0 216.0 4.0
67.0 242.0 4.0
67.0 244.0 4.0
67.0 249.0 4.0
67.0 250.0 4.0
68.0 0.0 2.5
68.0 12.0 3.5
68.0 210.0 3.5
68.0 218.0 2.5
69.0 3.0 4.0
69.0 204.0 3.5
69.0 218.0 3.5
70.0 0.0 3.5
71.0 0.0 2.5
71.0 4.0 4.0
71.0 6.0 4.0
71.0 7.0 4.0
71.0 11.0 3.0
71.0 120.0 4.0
71.0 213.0 3.5
71.0 219.0 3.0
71.0 246.0 4.0
71.0 252.0 4.0
72.0 2.0 3.5
72.0 4.0 4.0
72.0 83.0 2.5
72.0 209.0 3.0
72.0 211.0 3.0
72.0 214.0 3.0
72.0 246.0 3.5
72.0 248.0 2.5
72.0 249.0 3.0
74.0 1.0 3.0
75.0 12.0 4.0
76.0 10.0 2.5
77.0 363.0 0.5
77.0 367.0 4.0
77.0 373.0 2.5
77.0 375.0 2.5
77.0 377.0 1.0
77.0 380.0 0.5
77.0 382.0 2.0
78.0 2.0 2.5
78.0 83.0 4.0
78.0 211.0 0.5
78.0 242.0 0.5
78.0 255.0 3.5
78.0 272.0 2.0
78.0 308.0 0.5
78.0 351.0 3.0
78.0 377.0 3.0
78.0 387.0 3.5
78.0 391.0 1.5
78.0 393.0 3.0
78.0 410.0 4.0
78.0 416.0 4.0
78.0 421.0 1.5
78.0 423.0 1.5
78.0 424.0 3.0
78.0 427.0 3.0
78.0 431.0 1.0
78.0 444.0 3.0
78.0 447.0 2.5
78.0 454.0 2.0
78.0 459.0 2.5
78.0 467.0 2.0
78.0 468.0 2.0
78.0 478.0 4.0
78.0 489.0 3.5
78.0 497.0 1.5
78.0 498.0 3.5
78.0 505.0 1.5
78.0 513.0 3.5
78.0 514.0 3.0
78.0 515.0 2.5
78.0 519.0 2.5
79.0 317.0 4.0
79.0 511.0 4.0
80.0 3.0 3.5
80.0 12.0 2.5
80.0 89.0 3.5
80.0 214.0 3.0
80.0 527.0 1.0
80.0 530.0 1.5
80.0 531.0 2.5
80.0 533.0 3.0
80.0 539.0 2.0
80.0 543.0 2.0
81.0 7.0 4.0
81.0 238.0 3.0
82.0 2.0 2.5
82.0 83.0 3.0
82.0 209.0 2.0
82.0 212.0 3.5
82.0 214.0 4.0
82.0 234.0 3.5
82.0 235.0 3.0
82.0 240.0 2.0
82.0 242.0 1.5
83.0 0.0 3.5
83.0 1.0 4.0
83.0 8.0 4.0
83.0 242.0 3.0
84.0 7.0 4.0
84.0 206.0 4.0
85.0 5.0 4.0
85.0 11.0 4.0
85.0 83.0 4.0
85.0 211.0 4.0
85.0 213.0 4.0
85.0 214.0 4.0
85.0 243.0 4.0
85.0 247.0 4.0
86.0 238.0 1.0
87.0 9.0 2.0
87.0 249.0 4.0
87.0 250.0 3.5
88.0 234.0 3.0
89.0 0.0 4.0
89.0 2.0 3.5
90.0 5.0 2.0
90.0 7.0 2.5
90.0 83.0 3.0
90.0 235.0 3.0
90.0 551.0 3.0
90.0 557.0 4.0
90.0 565.0 3.5
90.0 566.0 3.0
90.0 568.0 3.5
90.0 569.0 3.5
91.0 16.0 3.5
91.0 83.0 4.0
91.0 215.0 1.5
91.0 240.0 3.0
91.0 252.0 3.5
92.0 3.0 3.0
92.0 8.0 3.5
94.0 4.0 3.0
94.0 9.0 4.0
94.0 204.0 3.5
94.0 210.0 0.5
94.0 212.0 3.5
94.0 215.0 3.0
94.0 245.0 2.5
94.0 576.0 2.0
95.0 10.0 3.5
95.0 213.0 2.5
95.0 232.0 3.0
95.0 234.0 1.5
95.0 238.0 2.5
95.0 244.0 3.0
95.0 245.0 2.5
95.0 248.0 3.0
95.0 253.0 3.5
95.0 254.0 3.0
96.0 8.0 4.0
96.0 10.0 4.0
96.0 120.0 3.0
96.0 205.0 3.5
96.0 206.0 3.5
96.0 214.0 3.0
96.0 215.0 1.5
96.0 249.0 3.0
96.0 255.0 3.0
97.0 1.0 4.0
97.0 216.0 3.0
97.0 335.0 4.0
97.0 582.0 3.0
97.0 583.0 4.0
97.0 587.0 4.0
97.0 591.0 4.0
97.0 592.0 4.0
98.0 4.0 3.0
98.0 206.0 1.5
98.0 212.0 4.0
101.0 11.0 3.5
101.0 16.0 3.5
103.0 3.0 4.0
103.0 10.0 3.5
104.0 16.0 3.0
104.0 253.0 2.5
105.0 9.0 2.5
105.0 11.0 3.0
105.0 16.0 2.0
106.0 7.0 2.5
106.0 8.0 3.0
106.0 16.0 3.5
106.0 120.0 2.5
106.0 205.0 4.0
106.0 234.0 3.0
106.0 235.0 3.0
107.0 3.0 4.0
108.0 431.0 4.0
108.0 511.0 4.0
109.0 215.0 2.5
110.0 4.0 0.5
110.0 8.0 3.0
110.0 9.0 2.5
110.0 205.0 4.0
110.0 210.0 2.5
110.0 240.0 1.0
110.0 244.0 1.0
110.0 251.0 2.0
110.0 252.0 1.5
110.0 254.0 1.0
110.0 256.0 1.5
111.0 6.0 3.0
111.0 213.0 2.0
111.0 605.0 3.0
111.0 606.0 2.0
113.0 0.0 4.0
113.0 4.0 3.0
113.0 9.0 3.0
113.0 12.0 3.0
113.0 204.0 1.0
113.0 205.0 3.5
113.0 250.0 3.0
114.0 10.0 3.5
114.0 83.0 3.0
114.0 206.0 3.5
114.0 249.0 3.0
115.0 1.0 4.0
115.0 6.0 3.5
115.0 7.0 3.0
115.0 9.0 2.5
115.0 11.0 3.0
115.0 233.0 2.5
116.0 6.0 3.5
116.0 9.0 3.0
116.0 11.0 3.5
117.0 0.0 2.0
118.0 16.0 3.0
119.0 204.0 2.0
119.0 214.0 4.0
119.0 235.0 4.0
119.0 250.0 4.0
120.0 3.0 4.0
120.0 9.0 3.5
120.0 10.0 4.0
120.0 16.0 4.0
120.0 209.0 3.0
120.0 210.0 4.0
120.0 212.0 4.0
120.0 217.0 4.0
120.0 243.0 3.0
120.0 244.0 3.5
120.0 251.0 3.0
121.0 12.0 3.0
121.0 120.0 3.0
121.0 210.0 3.0
121.0 235.0 2.0
122.0 10.0 4.0
122.0 235.0 3.5
122.0 249.0 3.0
123.0 5.0 0.5
123.0 204.0 1.0
123.0 205.0 2.5
123.0 209.0 2.5
