0.0 2.0 3.5
0.0 7.0 3.0
2.0 15.0 4.0
2.0 19.0 2.5
2.0 20.0 1.5
2.0 21.0 2.0
2.0 23.0 4.0
2.0 28.0 3.0
2.0 30.0 3.0
2.0 31.0 2.0
2.0 34.0 4.0
2.0 36.0 2.0
2.0 38.0 4.0
2.0 40.0 4.0
2.0 49.0 4.0
2.0 60.0 0.5
2.0 61.0 4.0
2.0 62.0 1.5
2.0 71.0 2.5
2.0 78.0 2.0
2.0 85.0 3.5
2.0 89.0 3.5
2.0 94.0 3.0
2.0 97.0 2.5
2.0 101.0 4.0
2.0 107.0 0.5
2.0 117.0 4.0
2.0 121.0 2.0
2.0 126.0 0.5
2.0 130.0 2.5
2.0 133.0 2.5
2.0 137.0 1.5
2.0 148.0 3.5
2.0 151.0 3.5
2.0 157.0 4.0
2.0 164.0 3.0
2.0 170.0 1.0
2.0 181.0 3.0
2.0 185.0 3.0
2.0 193.0 3.5
2.0 197.0 4.0
3.0 206.0 2.0
5.0 16.0 3.5
6.0 204.0 2.5
6.0 212.0 1.5
6.0 214.0 3.5
9.0 9.0 4.0
11.0 83.0 1.5
11.0 219.0 3.5
12.0 206.0 2.5
12.0 221.0 4.0
12.0 227.0 4.0
12.0 231.0 3.5
13.0 204.0 0.5
15.0 11.0 3.0
15.0 212.0 4.0
16.0 236.0 2.0
17.0 8.0 3.5
18.0 2.0 2.5
18.0 237.0 2.0
19.0 206.0 2.0
20.0 3.0 4.0
20.0 11.0 4.0
20.0 16.0 4.0
20.0 83.0 4.0
20.0 120.0 4.0
20.0 204.0 4.0
20.0 209.0 2.5
20.0 210.0 4.0
20.0 233.0 3.0
20.0 242.0 4.0
20.0 248.0 3.0
21.0 0.0 4.0
21.0 6.0 4.0
21.0 234.0 3.5
22.0 0.0 3.0
22.0 7.0 3.5
24.0 1.0 4.0
24.0 4.0 3.5
24.0 5.0 3.5
24.0 9.0 2.0
24.0 10.0 4.0
24.0 120.0 3.0
24.0 206.0 3.0
24.0 235.0 3.5
24.0 244.0 3.5
24.0 254.0 3.5
25.0 0.0 3.5
26.0 9.0 4.0
26.0 10.0 4.0
26.0 211.0 3.0
26.0 251.0 1.5
27.0 11.0 3.0
27.0 12.0 3.0
27.0 16.0 3.0
27.0 120.0 3.0
27.0 204.0 3.5
27.0 234.0 3.0
27.0 244.0 2.5
27.0 245.0 2.0
27.0 246.0 3.0
27.0 250.0 3.5
27.0 253.0 2.0
28.0 269.0 3.5
28.0 274.0 3.5
28.0 277.0 3.5
28.0 280.0 3.5
28.0 289.0 3.5
28.0 296.0 3.5
28.0 297.0 3.5
28.0 298.0 4.0
28.0 303.0 0.5
29.0 3.0 3.0
29.0 8.0 2.5
29.0 211.0 0.5
29.0 216.0 1.5
29.0 218.0 4.0
29.0 219.0 0.5
29.0 234.0 4.0
29.0 242.0 2.0
29.0 251.0 4.0
29.0 254.0 0.5
30.0 0.0 3.5
31.0 12.0 4.0
32.0 6.0 2.5
32.0 234.0 2.0
33.0 2.0 3.0
33.0 204.0 2.0
33.0 206.0 4.0
33.0 256.0 2.0
34.0 6.0 2.0
35.0 0.0 4.0
35.0 4.0 4.0
35.0 6.0 4.0
35.0 10.0 4.0
35.0 11.0 3.0
35.0 240.0 3.5
36.0 2.0 4.0
36.0 5.0 3.5
36.0 6.0 3.5
36.0 205.0 4.0
36.0 213.0 3.5
36.0 219.0 3.0
36.0 235.0 4.0
36.0 249.0 4.0
36.0 252.0 4.0
37.0 1.0 0.5
37.0 6.0 1.0
37.0 83.0 2.0
37.0 120.0 1.0
37.0 206.0 0.5
37.0 209.0 1.0
37.0 210.0 3.5
37.0 233.0 1.0
37.0 248.0 1.0
37.0 250.0 1.0
37.0 255.0 0.5
38.0 6.0 4.0
38.0 10.0 3.0
38.0 212.0 3.5
40.0 9.0 2.0
42.0 0.0 2.5
42.0 9.0 2.0
43.0 3.0 4.0
43.0 12.0 2.5
44.0 250.0 4.0
45.0 1.0 4.0
45.0 7.0 3.0
45.0 11.0 3.5
45.0 219.0 3.5
46.0 12.0 4.0
46.0 312.0 4.0
47.0 11.0 3.5
48.0 245.0 3.5
49.0 1.0 3.0
49.0 212.0 3.0
49.0 215.0 3.0
49.0 218.0 4.0
49.0 219.0 3.5
49.0 249.0 4.0
49.0 251.0 3.0
49.0 252.0 4.0
50.0 324.0 2.5
50.0 325.0 0.5
50.0 326.0 1.0
50.0 330.0 4.0
51.0 10.0 4.0
52.0 1.0 4.0
52.0 2.0 3.0
52.0 16.0 3.0
52.0 120.0 3.5
52.0 211.0 3.0
52.0 216.0 3.5
52.0 232.0 3.0
52.0 245.0 3.0
52.0 250.0 4.0
52.0 251.0 4.0
54.0 1.0 3.0
54.0 2.0 3.0
54.0 83.0 3.0
54.0 213.0 4.0
54.0 215.0 4.0
55.0 3.0 3.5
55.0 7.0 3.5
55.0 8.0 3.5
55.0 214.0 3.0
55.0 233.0 0.5
55.0 244.0 4.0
55.0 277.0 4.0
57.0 256.0 1.0
59.0 317.0 1.0
60.0 4.0 2.0
60.0 213.0 4.0
60.0 233.0 2.0
61.0 6.0 3.0
62.0 8.0 3.5
62.0 10.0 4.0
62.0 342.0 4.0
62.0 346.0 4.0
63.0 5.0 2.5
63.0 206.0 3.0
63.0 209.0 2.5
63.0 210.0 3.0
63.0 218.0 3.0
63.0 233.0 3.0
63.0 243.0 2.0
63.0 249.0 3.5
63.0 254.0 3.5
63.0 255.0 3.0
64.0 6.0 3.5
64.0 16.0 3.0
64.0 348.0 4.0
65.0 234.0 2.0
65.0 350.0 2.5
66.0 5.0 3.5
66.0 215.0 3.5
66.0 218.0 3.0
66.0 235.0 4.0
67.0 3.0 4.0
67.0 6.0 4.0
67.0 212.0 4.0
67.0 213.0 4.0
67.0 235.0 4.0
67.0 248.0 4.0
67.0 250.0 4.0
67.0 253.0 4.0
67.0 255.0 4.0
67.0 256.0 4.0
68.0 215.0 3.0
69.0 1.0 3.5
69.0 4.0 4.0
69.0 214.0 3.5
69.0 218.0 3.5
70.0 8.0 3.5
70.0 11.0 2.5
70.0 206.0 4.0
71.0 0.0 2.5
71.0 3.0 4.0
71.0 120.0 4.0
71.0 211.0 4.0
71.0 214.0 3.0
71.0 238.0 4.0
71.0 243.0 4.0
71.0 248.0 4.0
71.0 249.0 3.0
71.0 250.0 4.0
71.0 251.0 4.0
72.0 0.0 3.5
72.0 5.0 2.5
72.0 8.0 2.5
72.0 12.0 3.0
72.0 205.0 3.5
72.0 210.0 3.0
72.0 213.0 3.0
72.0 218.0 3.5
72.0 232.0 3.0
72.0 248.0 2.5
72.0 251.0 3.0
74.0 215.0 2.5
77.0 176.0 4.0
77.0 357.0 3.0
77.0 358.0 1.5
77.0 364.0 3.0
77.0 368.0 3.0
77.0 374.0 2.0
78.0 12.0 4.0
78.0 214.0 1.0
78.0 232.0 3.0
78.0 242.0 0.5
78.0 250.0 1.5
78.0 303.0 2.0
78.0 346.0 2.0
78.0 351.0 3.0
78.0 377.0 3.0
78.0 383.0 4.0
78.0 398.0 4.0
78.0 399.0 3.0
78.0 403.0 0.5
78.0 406.0 0.5
78.0 413.0 4.0
78.0 420.0 4.0
78.0 422.0 2.5
78.0 424.0 3.0
78.0 427.0 3.0
78.0 429.0 1.5
78.0 432.0 3.5
78.0 439.0 2.0
78.0 447.0 2.5
78.0 451.0 3.5
78.0 452.0 3.0
78.0 456.0 1.0
78.0 459.0 2.5
78.0 462.0 1.0
78.0 465.0 3.5
78.0 473.0 1.5
78.0 477.0 3.0
78.0 502.0 3.0
78.0 508.0 1.0
78.0 510.0 2.0
79.0 1.0 4.0
79.0 249.0 3.0
79.0 431.0 4.0
80.0 3.0 3.5
80.0 213.0 2.5
80.0 525.0 4.0
80.0 532.0 1.0
80.0 538.0 4.0
80.0 539.0 2.0
80.0 540.0 4.0
80.0 541.0 2.0
81.0 7.0 4.0
81.0 238.0 3.0
82.0 2.0 2.5
82.0 83.0 3.0
82.0 205.0 4.0
82.0 206.0 2.5
82.0 213.0 4.0
82.0 233.0 4.0
82.0 234.0 3.5
82.0 238.0 2.5
82.0 242.0 1.5
82.0 247.0 4.0
83.0 0.0 3.5
83.0 11.0 3.5
83.0 218.0 2.5
83.0 246.0 3.5
83.0 254.0 3.0
84.0 7.0 4.0
84.0 212.0 4.0
84.0 218.0 4.0
85.0 6.0 4.0
85.0 10.0 4.0
85.0 214.0 4.0
85.0 215.0 4.0
85.0 235.0 4.0
85.0 238.0 4.0
85.0 245.0 4.0
85.0 248.0 4.0
85.0 253.0 4.0
85.0 254.0 4.0
86.0 11.0 3.0
86.0 16.0 2.5
86.0 218.0 3.0
87.0 0.0 2.0
87.0 206.0 2.5
88.0 234.0 3.0
89.0 212.0 4.0
89.0 213.0 4.0
90.0 5.0 2.0
90.0 253.0 2.0
90.0 254.0 3.0
90.0 351.0 1.5
90.0 424.0 4.0
90.0 440.0 3.5
90.0 554.0 4.0
90.0 559.0 3.5
90.0 565.0 3.5
90.0 570.0 4.0
91.0 10.0 3.0
91.0 11.0 1.5
91.0 16.0 3.5
91.0 83.0 4.0
91.0 235.0 3.5
91.0 249.0 3.5
92.0 1.0 3.0
92.0 206.0 3.0
93.0 234.0 3.0
94.0 1.0 4.0
94.0 2.0 4.0
94.0 3.0 4.0
94.0 9.0 4.0
94.0 247.0 3.0
94.0 577.0 3.0
94.0 579.0 4.0
95.0 2.0 3.5
95.0 9.0 3.5
95.0 11.0 2.5
95.0 12.0 2.0
95.0 83.0 2.0
95.0 216.0 2.0
95.0 218.0 3.5
95.0 251.0 1.5
95.0 254.0 3.0
96.0 6.0 4.0
96.0 83.0 4.0
96.0 206.0 3.5
96.0 209.0 2.0
96.0 210.0 4.0
96.0 232.0 3.0
96.0 240.0 1.0
96.0 247.0 1.5
96.0 255.0 3.0
97.0 90.0 4.0
97.0 168.0 3.0
97.0 256.0 1.0
97.0 312.0 4.0
97.0 335.0 4.0
97.0 585.0 4.0
97.0 589.0 4.0
97.0 593.0 1.0
98.0 4.0 3.0
98.0 9.0 2.0
98.0 206.0 1.5
98.0 238.0 4.0
101.0 11.0 3.5
101.0 206.0 3.0
102.0 383.0 4.0
103.0 10.0 3.5
103.0 11.0 2.0
104.0 6.0 3.0
104.0 210.0 3.5
105.0 7.0 1.0
105.0 11.0 3.0
105.0 238.0 3.5
